code_muni,name_muni,abbrev_state,n_anos,distribuicao,idf_k,idf_a,idf_b,idf_c,idf_r2,intensidade_tr100_24h_mm_h,chuva_max_media_mm,pct_anos_vizinhanca
4308854,Gentil,RS,65,Gumbel,959.12,0.1545,11.827,0.758,0.9991,7.6,82.4,0.0
4311809,Marau,RS,65,Log-Normal,994.22,0.1382,11.827,0.758,0.9991,7.31,84.3,0.0
4312625,Muliterno,RS,65,Weibull,880.96,0.141,11.827,0.758,0.9988,6.53,73.3,0.0
4317558,Santo Antônio do Palma,RS,65,Gama,944.59,0.122,11.827,0.758,0.999,6.44,77.3,0.0
4318051,São Domingos do Sul,RS,65,Weibull,917.88,0.1403,11.827,0.758,0.9988,6.78,74.8,0.0
4322558,Vanini,RS,65,Weibull,917.88,0.1403,11.827,0.758,0.9988,6.78,74.8,0.0
4323408,Vila Maria,RS,65,Weibull,1038.23,0.1267,11.827,0.758,0.9989,7.22,85.0,0.0
4300505,Alpestre,RS,65,Weibull,1040.0,0.0912,11.827,0.758,0.9991,6.17,82.8,0.0
4309126,Gramado dos Loureiros,RS,65,GEV,1028.28,0.1125,11.827,0.758,0.9992,6.73,86.5,0.0
4312708,Nonoai,RS,65,GEV,996.1,0.1189,11.827,0.758,0.9991,6.71,83.3,0.0
4314704,Planalto,RS,65,Normal,1071.06,0.0804,11.827,0.758,0.9992,6.05,84.4,0.0
4315552,Rio dos Índios,RS,65,Gama,974.95,0.1092,11.827,0.758,0.9992,6.29,81.8,0.0
4321956,Trindade do Sul,RS,65,GEV,996.45,0.135,11.827,0.758,0.9993,7.24,86.8,0.0
4305157,Cerro Grande,RS,65,Weibull,995.28,0.1453,11.827,0.758,0.9989,7.54,85.4,0.0
4306429,Dois Irmãos das Missões,RS,65,Weibull,969.17,0.0961,11.827,0.758,0.999,5.87,75.8,0.0
4311429,Lajeado do Bugre,RS,65,GEV,907.26,0.1645,11.827,0.758,0.9993,7.57,82.4,0.0
4313490,Novo Barreiro,RS,65,GEV,911.57,0.1505,11.827,0.758,0.9992,7.11,80.4,0.0
4313706,Palmeira das Missões,RS,65,Weibull,1032.76,0.0949,11.827,0.758,0.9991,6.22,82.4,0.0
4316428,Sagrada Família,RS,65,GEV,941.2,0.1518,11.827,0.758,0.9993,7.39,83.6,0.0
4318457,São José das Missões,RS,65,GEV,938.31,0.1465,11.827,0.758,0.9992,7.19,82.3,0.0
4319364,São Pedro das Missões,RS,65,Log-Normal,940.8,0.1463,11.827,0.758,0.9992,7.19,82.0,0.0
4300554,Alto Alegre,RS,65,Gama,980.11,0.1642,11.827,0.758,0.9988,8.08,82.7,0.0
4304101,Campos Borges,RS,65,Log-Normal,949.22,0.1586,11.827,0.758,0.9991,7.66,81.8,0.0
4305975,Coxilha,RS,65,Gumbel,954.55,0.1525,11.827,0.758,0.9991,7.5,82.5,0.0
4307054,Ernestina,RS,65,Gumbel,992.07,0.1579,11.827,0.758,0.9991,7.98,86.1,0.0
4307500,Espumoso,RS,65,Gama,995.32,0.1664,11.827,0.758,0.9988,8.29,85.2,0.0
4311270,Lagoa dos Três Cantos,RS,65,Gumbel,982.19,0.1644,11.827,0.758,0.999,8.13,84.6,0.0
4312138,Mato Castelhano,RS,65,Log-Normal,1024.7,0.1256,11.827,0.758,0.9991,7.11,85.2,0.0
4312674,Nicolau Vergueiro,RS,65,Gumbel,1007.56,0.1545,11.827,0.758,0.9991,7.98,86.8,0.0
4314100,Passo Fundo,RS,65,Weibull,1069.64,0.1309,11.827,0.758,0.9989,7.58,87.7,0.0
4314779,Pontão,RS,65,Weibull,1015.8,0.142,11.827,0.758,0.9989,7.57,85.7,0.0
4316105,Ronda Alta,RS,65,GEV,885.9,0.175,11.827,0.758,0.9994,7.76,82.1,0.0
4320503,Sertão,RS,65,Weibull,1025.95,0.1174,11.827,0.758,0.9989,6.83,81.7,0.0
4321006,Tapera,RS,65,Weibull,975.26,0.1569,11.827,0.758,0.9987,7.77,82.4,0.0
4321469,Tio Hugo,RS,65,Weibull,1053.46,0.1449,11.827,0.758,0.9987,7.94,86.6,0.0
4321857,Três Palmeiras,RS,65,Weibull,979.57,0.1452,11.827,0.758,0.9989,7.42,84.0,0.0
4323200,Victor Graeff,RS,65,Normal,1118.41,0.0967,11.827,0.758,0.999,6.79,86.2,0.0
4300307,Alecrim,RS,65,Gama,1015.67,0.1143,11.827,0.758,0.9991,6.7,83.8,0.0
4303707,Campina das Missões,RS,65,Log-Normal,963.75,0.1258,11.827,0.758,0.9992,6.71,81.1,0.0
4304309,Cândido Godói,RS,65,Weibull,991.99,0.1177,11.827,0.758,0.9989,6.62,80.3,0.0
4313425,Novo Machado,RS,65,Weibull,961.02,0.1349,11.827,0.758,0.9989,6.94,81.2,0.0
4315008,Porto Lucena,RS,65,Log-Normal,994.61,0.1244,11.827,0.758,0.9992,6.88,83.8,0.0
4315057,Porto Mauá,RS,65,Weibull,1024.27,0.1077,11.827,0.758,0.9991,6.54,83.7,0.0
4315073,Porto Vera Cruz,RS,65,Log-Normal,995.11,0.126,11.827,0.758,0.9992,6.93,83.7,0.0
4317202,Santa Rosa,RS,65,GEV,965.81,0.1309,11.827,0.758,0.9991,6.86,81.0,0.0
4317905,Santo Cristo,RS,65,Weibull,976.91,0.1235,11.827,0.758,0.999,6.7,80.7,0.0
4320321,Senador Salgado Filho,RS,65,GEV,996.44,0.115,11.827,0.758,0.9989,6.56,79.8,0.0
4322103,Tucunduva,RS,65,Weibull,986.84,0.126,11.827,0.758,0.9989,6.84,81.6,0.0
4322301,Tuparendi,RS,65,Gama,983.7,0.1365,11.827,0.758,0.9991,7.18,84.4,0.0
4306932,Entre-Ijuís,RS,65,Weibull,991.61,0.1222,11.827,0.758,0.9989,6.75,80.4,0.0
4307831,Eugênio de Castro,RS,65,GEV,980.25,0.1113,11.827,0.758,0.999,6.36,80.0,0.0
4309001,Giruá,RS,65,Log-Normal,982.7,0.129,11.827,0.758,0.9991,6.93,81.3,0.0
4309506,Guarani das Missões,RS,65,Gumbel,937.3,0.1535,11.827,0.758,0.9991,7.39,80.6,0.0
4317509,Santo Ângelo,RS,65,Gama,988.0,0.1338,11.827,0.758,0.9989,7.1,80.4,0.0
4319158,São Miguel das Missões,RS,65,GEV,1049.32,0.071,11.827,0.758,0.999,5.66,81.0,0.0
4320578,Sete de Setembro,RS,65,Weibull,1016.36,0.1109,11.827,0.758,0.9989,6.58,81.0,0.0
4323754,Vitória das Missões,RS,65,Weibull,1003.08,0.1144,11.827,0.758,0.9989,6.59,79.3,0.0
4311254,Lagoão,RS,65,GEV,886.48,0.1952,11.827,0.758,0.9992,8.49,81.5,0.0
4322152,Tunas,RS,65,Gumbel,919.93,0.1615,11.827,0.758,0.999,7.52,79.6,0.0
4302006,Barros Cassal,RS,65,GEV,913.39,0.1743,11.827,0.758,0.9992,7.95,82.2,0.0
4308300,Fontoura Xavier,RS,65,Gumbel,962.42,0.1618,11.827,0.758,0.999,7.88,83.2,0.0
4309951,Ibirapuitã,RS,65,Log-Normal,1017.6,0.135,11.827,0.758,0.9991,7.37,84.8,0.0
4312427,Mormaço,RS,65,Gama,997.39,0.1542,11.827,0.758,0.9989,7.87,84.2,0.0
4318465,São José do Herval,RS,65,Gumbel,907.03,0.1593,11.827,0.758,0.999,7.34,78.5,0.0
4320800,Soledade,RS,65,Gumbel,966.94,0.152,11.827,0.758,0.9991,7.58,83.7,0.0
4302501,Bossoroca,RS,65,GEV,1017.56,0.1085,11.827,0.758,0.9991,6.53,83.9,0.0
4303301,Caibaté,RS,65,GEV,1046.3,0.0936,11.827,0.758,0.9989,6.25,81.8,0.0
4306353,Dezesseis de Novembro,RS,65,GEV,1050.03,0.1242,11.827,0.758,0.9992,7.25,88.9,0.0
4314555,Pirapó,RS,65,GEV,1071.82,0.1333,11.827,0.758,0.9992,7.72,92.2,0.0
4315958,Rolador,RS,65,Gumbel,929.36,0.1461,11.827,0.758,0.9992,7.09,80.4,0.0
4317707,Santo Antônio das Missões,RS,65,Weibull,1066.29,0.1058,11.827,0.758,0.9991,6.75,87.0,0.0
4318903,São Luiz Gonzaga,RS,65,Weibull,1031.93,0.1098,11.827,0.758,0.999,6.65,83.4,0.0
4319208,São Nicolau,RS,65,Gumbel,1059.6,0.1354,11.827,0.758,0.9992,7.71,92.0,0.0
4300059,Água Santa,RS,65,Log-Normal,980.04,0.1368,11.827,0.758,0.9991,7.17,83.2,0.0
4305371,Charrua,RS,65,Gumbel,918.33,0.1609,11.827,0.758,0.999,7.49,78.4,0.0
4309803,Ibiaçá,RS,65,Weibull,993.98,0.1192,11.827,0.758,0.999,6.69,81.4,0.0
4312203,Maximiliano de Almeida,RS,65,GEV,876.98,0.1489,11.827,0.758,0.9991,6.78,76.0,0.0
4313607,Paim Filho,RS,65,Gumbel,899.64,0.156,11.827,0.758,0.9991,7.18,77.7,0.0
4316600,Sananduva,RS,65,Log-Normal,1006.67,0.1158,11.827,0.758,0.9991,6.68,81.5,0.0
4316733,Santa Cecília do Sul,RS,65,Gama,987.27,0.1316,11.827,0.758,0.999,7.03,81.8,0.0
4317954,Santo Expedito do Sul,RS,65,Gumbel,944.22,0.1598,11.827,0.758,0.999,7.66,81.2,0.0
4318424,São João da Urtiga,RS,65,Gumbel,917.45,0.1586,11.827,0.758,0.999,7.4,78.9,0.0
4320909,Tapejara,RS,65,GEV,995.17,0.1097,11.827,0.758,0.999,6.4,79.7,0.0
4323358,Vila Lângaro,RS,65,GEV,939.33,0.1416,11.827,0.758,0.9991,7.02,80.7,0.0
4301859,Barra do Guarita,RS,65,Weibull,876.74,0.1345,11.827,0.758,0.9989,6.32,73.1,0.0
4302378,Bom Progresso,RS,65,Weibull,904.33,0.1338,11.827,0.758,0.999,6.51,77.0,0.0
4302600,Braga,RS,65,Gumbel,923.03,0.1456,11.827,0.758,0.9992,7.03,79.2,0.0
4304002,Campo Novo,RS,65,Weibull,1023.93,0.087,11.827,0.758,0.9991,5.95,80.0,0.0
4306007,Crissiumal,RS,65,GEV,856.37,0.1275,11.827,0.758,0.9991,6.0,72.6,0.0
4306320,Derrubadas,RS,65,Weibull,917.21,0.1139,11.827,0.758,0.9989,6.02,73.7,0.0
4307450,Esperança do Sul,RS,65,Weibull,890.47,0.1259,11.827,0.758,0.9989,6.17,72.8,0.0
4309704,Humaitá,RS,65,Weibull,969.98,0.1149,11.827,0.758,0.9989,6.39,78.0,0.0
4312302,Miraguaí,RS,65,Log-Normal,925.92,0.1244,11.827,0.758,0.9992,6.4,77.9,0.0
4315404,Redentora,RS,65,Gumbel,908.61,0.1499,11.827,0.758,0.9991,7.05,77.9,0.0
4319109,São Martinho,RS,65,Normal,1029.76,0.0883,11.827,0.758,0.9991,6.03,80.3,0.0
4320230,Sede Nova,RS,65,Weibull,969.98,0.1149,11.827,0.758,0.9989,6.39,78.0,0.0
4321402,Tenente Portela,RS,65,Gama,876.01,0.1396,11.827,0.758,0.999,6.48,74.5,0.0
4321477,Tiradentes do Sul,RS,65,GEV,873.16,0.1273,11.827,0.758,0.9991,6.1,73.0,0.0
4321907,Três Passos,RS,65,Gama,852.42,0.1324,11.827,0.758,0.9991,6.1,71.9,0.0
4323705,Vista Gaúcha,RS,65,Weibull,919.58,0.1181,11.827,0.758,0.999,6.15,75.6,0.0
4300455,Alegria,RS,65,Gumbel,922.56,0.1546,11.827,0.758,0.9991,7.31,79.0,0.0
4302204,Boa Vista do Buricá,RS,65,GEV,1056.54,0.0965,11.827,0.758,0.999,6.41,84.5,0.0
4306734,Doutor Maurício Cardoso,RS,65,GEV,956.5,0.114,11.827,0.758,0.9991,6.29,79.0,0.0
4309605,Horizontina,RS,65,Weibull,999.97,0.1168,11.827,0.758,0.999,6.65,81.9,0.0
4310405,Independência,RS,65,Log-Normal,1003.21,0.122,11.827,0.758,0.999,6.84,81.5,0.0
4313011,Nova Candelária,RS,65,Weibull,945.68,0.1215,11.827,0.758,0.999,6.43,77.6,0.0
4318499,São José do Inhacorá,RS,65,GEV,1056.54,0.0965,11.827,0.758,0.999,6.41,84.5,0.0
4321808,Três de Maio,RS,65,Gumbel,944.91,0.1438,11.827,0.758,0.9992,7.14,81.7,0.0
4304358,Candiota,RS,65,Weibull,920.62,0.1444,11.827,0.758,0.9987,6.92,74.8,0.0
4314175,Pedras Altas,RS,65,Log-Normal,903.11,0.1634,11.827,0.758,0.9991,7.45,78.4,0.0
4314506,Pinheiro Machado,RS,65,GEV,789.21,0.2065,11.827,0.758,0.9993,7.98,74.7,0.0
4300638,Amaral Ferrador,RS,65,GEV,790.3,0.1661,11.827,0.758,0.9991,6.61,69.6,0.0
4306056,Cristal,RS,65,Log-Normal,808.98,0.1787,11.827,0.758,0.9991,7.16,72.1,0.0
4301073,Arroio do Padre,RS,65,GEV,913.4,0.1202,11.827,0.758,0.9989,6.17,74.1,0.0
4301305,Arroio Grande,RS,65,Gama,856.84,0.1801,11.827,0.758,0.9987,7.59,75.2,0.0
4304507,Canguçu,RS,65,GEV,894.89,0.1034,11.827,0.758,0.9988,5.59,69.6,0.0
4304663,Capão do Leão,RS,65,Log-Normal,810.2,0.1705,11.827,0.758,0.9991,6.92,72.5,0.0
4305124,Cerrito,RS,65,Gumbel,819.69,0.1481,11.827,0.758,0.9991,6.31,71.5,0.0
4305439,Chuí,RS,65,Gumbel,756.05,0.1399,11.827,0.758,0.9992,5.61,65.9,0.0
4307104,Herval,RS,65,Gama,824.59,0.1651,11.827,0.758,0.9989,6.84,71.8,0.0
4311007,Jaguarão,RS,65,GEV,777.45,0.1622,11.827,0.758,0.9992,6.4,69.5,0.0
4312450,Morro Redondo,RS,65,Gumbel,872.04,0.1519,11.827,0.758,0.9991,6.83,75.6,0.0
4314209,Pedro Osório,RS,65,Weibull,871.47,0.1545,11.827,0.758,0.9987,6.86,72.6,0.0
4314407,Pelotas,RS,65,Log-Normal,903.32,0.1323,11.827,0.758,0.9991,6.47,75.7,0.0
4314605,Piratini,RS,65,Gama,894.33,0.1429,11.827,0.758,0.9989,6.7,74.1,0.0
4315602,Rio Grande,RS,65,Gumbel,796.72,0.154,11.827,0.758,0.9991,6.3,68.8,0.0
4317301,Santa Vitória do Palmar,RS,65,Gumbel,769.74,0.1441,11.827,0.758,0.9992,5.83,67.4,0.0
4318507,São José do Norte,RS,65,Gama,822.67,0.1215,11.827,0.758,0.999,5.6,67.3,0.0
4318804,São Lourenço do Sul,RS,65,Gama,879.01,0.1575,11.827,0.758,0.9988,7.03,74.1,0.0
4322327,Turuçu,RS,65,Normal,986.98,0.0909,11.827,0.758,0.9991,5.84,76.7,0.0
4306908,Encruzilhada do Sul,RS,65,Gumbel,841.66,0.1491,11.827,0.758,0.9991,6.51,72.9,0.0
4302808,Caçapava do Sul,RS,65,Weibull,1062.88,0.101,11.827,0.758,0.999,6.58,83.3,0.0
4317004,Santana da Boa Vista,RS,65,Gumbel,907.79,0.1435,11.827,0.758,0.9992,6.85,78.4,0.0
4300034,Aceguá,RS,65,Weibull,933.96,0.1531,11.827,0.758,0.9987,7.31,77.7,0.0
4301602,Bagé,RS,65,Gama,866.85,0.1821,11.827,0.758,0.9987,7.76,76.6,0.0
4306601,Dom Pedrito,RS,65,Gumbel,885.02,0.1498,11.827,0.758,0.9991,6.87,76.8,0.0
4309654,Hulha Negra,RS,65,Weibull,880.02,0.1657,11.827,0.758,0.9987,7.3,75.1,0.0
4318101,São Francisco de Assis,RS,65,Gumbel,1036.63,0.1512,11.827,0.758,0.9991,8.09,89.4,0.0
4315305,Quaraí,RS,65,Normal,946.37,0.0949,11.827,0.758,0.9991,5.7,73.1,0.0
4316402,Rosário do Sul,RS,65,Weibull,1004.34,0.1455,11.827,0.758,0.9988,7.6,83.2,0.0
4317103,Sant'Ana do Livramento,RS,65,Log-Normal,910.06,0.1432,11.827,0.758,0.9991,6.85,77.8,0.0
4310603,Itaqui,RS,65,GEV,911.65,0.1452,11.827,0.758,0.9991,6.92,78.3,0.0
4311718,Maçambará,RS,65,Gumbel,933.29,0.1398,11.827,0.758,0.9992,6.93,80.8,0.0
4318002,São Borja,RS,65,Weibull,939.97,0.1263,11.827,0.758,0.999,6.54,79.3,0.0
4311502,Lavras do Sul,RS,65,Weibull,1043.77,0.1182,11.827,0.758,0.9989,6.98,84.4,0.0
4316972,Santa Margarida do Sul,RS,65,Weibull,1013.24,0.1161,11.827,0.758,0.9989,6.72,81.9,0.0
4318309,São Gabriel,RS,65,Log-Normal,967.41,0.1198,11.827,0.758,0.9991,6.54,79.0,0.0
4308656,Garruchos,RS,65,Gumbel,1062.13,0.1313,11.827,0.758,0.9993,7.59,92.0,0.0
4300406,Alegrete,RS,65,Gama,969.78,0.1572,11.827,0.758,0.9988,7.75,81.7,0.0
4301875,Barra do Quaraí,RS,65,Log-Normal,871.36,0.1189,11.827,0.758,0.9992,5.87,72.7,0.0
4311759,Manoel Viana,RS,65,Log-Normal,947.44,0.1614,11.827,0.758,0.9992,7.76,83.7,0.0
4322400,Uruguaiana,RS,65,Gumbel,904.07,0.153,11.827,0.758,0.9991,7.12,78.2,0.0
4203709,Canelinha,SC,65,GEV,734.93,0.1846,11.827,0.758,0.999,6.68,64.9,0.0
4210209,Major Gercino,SC,65,Gama,790.67,0.1689,11.827,0.758,0.9987,6.66,67.3,0.0
4211504,Nova Trento,SC,65,Gama,788.25,0.1742,11.827,0.758,0.9987,6.8,68.0,0.0
4216305,São João Batista,SC,65,Weibull,839.38,0.1699,11.827,0.758,0.9985,7.08,70.3,0.0
4200606,Águas Mornas,SC,65,GEV,735.49,0.2267,11.827,0.758,0.9994,8.18,72.5,0.0
4200705,Alfredo Wagner,SC,65,Gumbel,757.52,0.1586,11.827,0.758,0.999,6.11,65.4,0.0
4200903,Angelina,SC,65,Gumbel,803.96,0.1609,11.827,0.758,0.999,6.55,70.1,0.0
4201109,Anitápolis,SC,65,Weibull,887.24,0.135,11.827,0.758,0.9987,6.39,70.8,0.0
4201208,Antônio Carlos,SC,65,Gumbel,899.99,0.1627,11.827,0.758,0.999,7.39,77.9,0.0
4202305,Biguaçu,SC,65,Gama,881.72,0.2034,11.827,0.758,0.9983,8.66,76.8,0.0
4205407,Florianópolis,SC,65,Weibull,979.52,0.1809,11.827,0.758,0.9983,8.67,81.3,100.0
4206009,Governador Celso Ramos,SC,65,Weibull,909.95,0.2055,11.827,0.758,0.998,8.99,77.5,0.0
4211900,Palhoça,SC,65,Weibull,956.23,0.2071,11.827,0.758,0.9981,9.53,83.0,0.0
4212304,Paulo Lopes,SC,65,Weibull,948.14,0.1571,11.827,0.758,0.9986,7.55,77.9,0.0
4214300,Rancho Queimado,SC,65,GEV,763.6,0.1945,11.827,0.758,0.9993,7.3,71.0,0.0
4215703,Santo Amaro da Imperatriz,SC,65,Gama,955.23,0.1995,11.827,0.758,0.9984,9.22,82.5,0.0
4215901,São Bonifácio,SC,65,GEV,843.58,0.188,11.827,0.758,0.9992,7.82,77.3,0.0
4216602,São José,SC,65,Weibull,1019.48,0.1801,11.827,0.758,0.9983,8.99,84.4,0.0
4217253,São Pedro de Alcântara,SC,65,Weibull,967.7,0.1675,11.827,0.758,0.9985,8.07,81.2,0.0
4218004,Tijucas,SC,65,Gumbel,782.95,0.1718,11.827,0.758,0.9989,6.7,67.5,0.0
4209805,Leoberto Leal,SC,65,Log-Normal,634.78,0.2263,11.827,0.758,0.9993,7.02,62.7,0.0
4218251,Timbó Grande,SC,65,Gumbel,734.43,0.1503,11.827,0.758,0.9991,5.71,63.4,0.0
4201307,Araquari,SC,65,Gama,911.86,0.1415,11.827,0.758,0.999,6.79,76.2,0.0
4202057,Balneário Barra do Sul,SC,65,Gama,874.43,0.1568,11.827,0.758,0.9989,6.98,74.4,0.0
4204509,Corupá,SC,65,GEV,695.75,0.2261,11.827,0.758,0.9993,7.71,68.1,0.0
4205803,Garuva,SC,65,GEV,1023.81,0.171,11.827,0.758,0.9992,8.78,92.5,0.0
4206504,Guaramirim,SC,65,Gama,932.0,0.1218,11.827,0.758,0.999,6.35,76.1,0.0
4208450,Itapoá,SC,65,GEV,1002.42,0.1801,11.827,0.758,0.9992,8.95,90.5,0.0
4208906,Jaraguá do Sul,SC,65,GEV,755.86,0.2318,11.827,0.758,0.9994,8.61,75.2,0.0
4209102,Joinville,SC,65,Normal,1092.66,0.0863,11.827,0.758,0.9991,6.34,85.4,0.0
4210605,Massaranduba,SC,65,Gama,877.49,0.1619,11.827,0.758,0.9989,7.17,75.7,0.0
4216206,São Francisco do Sul,SC,65,Gama,1012.06,0.1188,11.827,0.758,0.9991,6.8,82.9,0.0
4217402,Schroeder,SC,65,Gama,1018.73,0.1485,11.827,0.758,0.9989,7.83,85.2,0.0
4202131,Bela Vista do Toldo,SC,65,Log-Normal,709.03,0.1593,11.827,0.758,0.9991,5.75,62.0,0.0
4203808,Canoinhas,SC,65,Weibull,776.01,0.165,11.827,0.758,0.9987,6.42,66.3,0.0
4207908,Irineópolis,SC,65,GEV,843.6,0.1518,11.827,0.758,0.9989,6.59,70.9,0.0
4208104,Itaiópolis,SC,65,GEV,674.22,0.2348,11.827,0.758,0.9993,7.76,66.0,0.0
4210100,Mafra,SC,65,Gumbel,780.48,0.1647,11.827,0.758,0.999,6.47,67.4,0.0
4210308,Major Vieira,SC,65,Weibull,703.02,0.1671,11.827,0.758,0.9989,5.88,62.4,0.0
4211108,Monte Castelo,SC,65,GEV,698.42,0.179,11.827,0.758,0.9993,6.23,64.8,0.0
4212205,Papanduva,SC,65,Weibull,772.61,0.1567,11.827,0.758,0.9986,6.14,64.4,0.0
4213609,Porto União,SC,65,Weibull,871.3,0.1319,11.827,0.758,0.9988,6.2,70.8,0.0
4218301,Três Barras,SC,65,Gumbel,753.47,0.1547,11.827,0.758,0.9991,5.98,65.1,0.0
4215679,Santa Terezinha,SC,65,Gama,779.46,0.1578,11.827,0.758,0.9989,6.25,66.3,0.0
4203303,Campo Alegre,SC,65,Gumbel,801.93,0.1655,11.827,0.758,0.999,6.67,68.9,0.0
4215000,Rio Negrinho,SC,65,Log-Normal,724.53,0.2052,11.827,0.758,0.999,7.24,66.9,0.0
4215802,São Bento do Sul,SC,65,GEV,701.83,0.2049,11.827,0.758,0.9993,7.04,66.2,0.0
4203006,Caçador,SC,65,Weibull,792.73,0.1235,11.827,0.758,0.9988,5.43,63.6,0.0
4203154,Calmon,SC,65,Weibull,796.64,0.1252,11.827,0.758,0.9988,5.5,64.0,0.0
4209706,Lebon Régis,SC,65,Weibull,745.19,0.1232,11.827,0.758,0.9991,5.11,62.5,0.0
4210050,Macieira,SC,65,GEV,807.56,0.1167,11.827,0.758,0.9989,5.36,64.9,0.0
4210704,Matos Costa,SC,65,GEV,828.29,0.1513,11.827,0.758,0.9991,6.47,71.5,0.0
4200507,Águas de Chapecó,SC,65,Gama,905.88,0.1135,11.827,0.758,0.9992,5.96,76.0,0.0
4200556,Águas Frias,SC,65,Gama,872.67,0.1253,11.827,0.758,0.9991,6.05,74.1,0.0
4201653,Arvoredo,SC,65,Weibull,922.59,0.1083,11.827,0.758,0.999,5.91,74.4,0.0
4203105,Caibi,SC,65,Weibull,1057.46,0.0662,11.827,0.758,0.9992,5.6,83.5,0.0
4204103,Caxambu do Sul,SC,65,Log-Normal,955.35,0.1095,11.827,0.758,0.9992,6.17,79.2,0.0
4204202,Chapecó,SC,65,Normal,984.05,0.0811,11.827,0.758,0.9992,5.58,77.5,0.0
4204350,Cordilheira Alta,SC,65,GEV,897.02,0.1216,11.827,0.758,0.9992,6.12,75.8,0.0
4204400,Coronel Freitas,SC,65,Weibull,906.08,0.1093,11.827,0.758,0.9991,5.84,75.7,0.0
4204756,Cunhataí,SC,65,Gumbel,897.74,0.1313,11.827,0.758,0.9993,6.42,77.6,0.0
4205431,Formosa do Sul,SC,65,Weibull,943.53,0.1015,11.827,0.758,0.999,5.86,74.8,0.0
4206652,Guatambú,SC,65,Gama,950.4,0.1094,11.827,0.758,0.9992,6.13,79.0,0.0
4207858,Irati,SC,65,Gama,858.93,0.1509,11.827,0.758,0.999,6.68,74.0,0.0
4208955,Jardinópolis,SC,65,Weibull,888.68,0.1511,11.827,0.758,0.9989,6.91,77.0,0.0
4209458,Lajeado Grande,SC,65,Gumbel,874.05,0.1453,11.827,0.758,0.9992,6.65,75.4,0.0
4210555,Marema,SC,65,Gumbel,871.15,0.134,11.827,0.758,0.9992,6.3,75.4,0.0
4210902,Modelo,SC,65,Weibull,944.92,0.128,11.827,0.758,0.999,6.62,79.3,0.0
4211009,Mondaí,SC,65,Log-Normal,1066.59,0.0834,11.827,0.758,0.9992,6.11,85.3,0.0
4211405,Nova Erechim,SC,65,GEV,869.99,0.1407,11.827,0.758,0.9992,6.49,76.0,0.0
4211454,Nova Itaberaba,SC,65,Gumbel,850.92,0.1275,11.827,0.758,0.9993,5.98,74.0,0.0
4211876,Paial,SC,65,Weibull,929.24,0.1142,11.827,0.758,0.9991,6.12,76.6,0.0
4212106,Palmitos,SC,65,GEV,1072.17,0.0712,11.827,0.758,0.9991,5.79,83.4,0.0
4212908,Pinhalzinho,SC,65,Log-Normal,912.67,0.1302,11.827,0.758,0.9992,6.48,77.8,0.0
4213153,Planalto Alegre,SC,65,Gama,905.88,0.1135,11.827,0.758,0.9992,5.96,76.0,0.0
4214201,Quilombo,SC,65,Weibull,925.92,0.1073,11.827,0.758,0.999,5.9,75.3,0.0
4215075,Riqueza,SC,65,Weibull,1057.46,0.0662,11.827,0.758,0.9992,5.6,83.5,0.0
4215695,Santiago do Sul,SC,65,Gumbel,872.05,0.1447,11.827,0.758,0.9992,6.62,75.3,0.0
4216008,São Carlos,SC,65,Log-Normal,901.5,0.1326,11.827,0.758,0.9992,6.48,77.6,0.0
4217303,Saudades,SC,65,Gumbel,879.37,0.1289,11.827,0.758,0.9993,6.22,76.4,0.0
4217550,Serra Alta,SC,65,Weibull,944.92,0.128,11.827,0.758,0.999,6.62,79.3,0.0
4217758,Sul Brasil,SC,65,Weibull,888.68,0.1511,11.827,0.758,0.9989,6.91,77.0,0.0
4218855,União do Oeste,SC,65,Gama,872.67,0.1253,11.827,0.758,0.9991,6.05,74.1,0.0
4219705,Xaxim,SC,65,Weibull,936.35,0.0938,11.827,0.758,0.9991,5.61,74.0,0.0
4200754,Alto Bela Vista,SC,65,Log-Normal,829.33,0.1613,11.827,0.758,0.9992,6.8,74.6,0.0
4201273,Arabutã,SC,65,GEV,858.81,0.1574,11.827,0.758,0.9992,6.91,76.0,0.0
4204301,Concórdia,SC,65,Gumbel,822.35,0.1389,11.827,0.758,0.9992,6.08,71.5,0.0
4207601,Ipira,SC,65,Gama,887.31,0.1301,11.827,0.758,0.999,6.28,73.7,0.0
4207700,Ipumirim,SC,65,GEV,842.33,0.1624,11.827,0.758,0.9993,6.95,75.5,0.0
4207809,Irani,SC,65,Gama,843.95,0.1405,11.827,0.758,0.999,6.26,71.4,0.0
4208005,Itá,SC,65,Gumbel,858.12,0.1438,11.827,0.758,0.9992,6.48,74.2,0.0
4209854,Lindóia do Sul,SC,65,Log-Normal,845.82,0.159,11.827,0.758,0.9991,6.85,74.1,0.0
4212601,Peritiba,SC,65,Gama,887.31,0.1301,11.827,0.758,0.999,6.28,73.7,0.0
4213104,Piratuba,SC,65,Log-Normal,824.07,0.167,11.827,0.758,0.9992,6.93,73.5,0.0
4213906,Presidente Castello Branco,SC,65,Weibull,895.52,0.1146,11.827,0.758,0.9989,5.89,71.7,0.0
4217501,Seara,SC,65,Log-Normal,851.81,0.1481,11.827,0.758,0.9992,6.57,74.4,0.0
4200408,Água Doce,SC,65,GEV,841.96,0.1215,11.827,0.758,0.999,5.73,69.4,0.0
4203907,Capinzal,SC,65,Gumbel,839.28,0.1442,11.827,0.758,0.9992,6.35,72.8,0.0
